	C	FDR_C	I	FDR_I	G	FDR_G	FDR
Nceh1	0.00331852244918707	0.00867614767331486	0.016440314287924886	0.053657143775988334	0.0006743488860035951	0.002530809932573431	0.008155181319814209
Nck1	0.2933460659036551	0.34594994581657434	0.6221039087011593	0.7962377483493547	0.29157139831089884	0.3722131490422743	0.707504571643634
Nck2	0.08383384509097336	0.13200833168029052	0.08423321151542837	0.20624718631676225	0.0054176374258323445	0.016652463960233413	0.00021354182685768197
Nckap1	9.939349115780324e-23	1.2251029180569988e-21	2.23297800766786e-27	3.9073127673459575e-26	0.0	0.0	3.848092051316765e-21
Nckap5	6.922725723768621e-07	3.3682119844691513e-06	0.0001252067964111132	0.0006288577129843662	2.921848608616884e-07	1.6351338958216358e-06	0.001013965439346536
Nckipsd	0.014948261195898229	0.031801565666219445	0.0006479746559024227	0.002913953030375328	0.011816648165793864	0.032461826570399234	0.05979853963435986
Ncl	0.06398992673687962	0.10631354562473437	0.04197376475688217	0.118838752052207	0.0017347721822511541	0.006030164105668343	0.0012971333262298535
Ncln	0.027094300951381153	0.0526049247122219	0.5406505574383589	0.7327486646434688	0.057006989646069206	0.11950964823341961	0.31786616916956356
Ncoa1	0.013013333244278608	0.02831837718425185	0.00821469358887178	0.029442495419661513	0.0054783421815344235	0.016807224494945466	0.0251093644009387
Ncoa2	0.030271132354571455	0.05769827386548253	0.5808608674952187	0.7636999383584661	0.3762396497382101	0.42769980600750823	0.5946543656475669
Ncoa3	0.48204437833733915	0.4883234635922244	0.9297273931432858	0.9694797480926542	0.277684427110775	0.36044902652781613	0.6932022083512258
Ncoa5	0.4771970571698294	0.48451496872937083	0.9766639127424483	0.9887418967511079	0.4359131661204182	0.46576306998298744	0.9545722406218433
Ncoa6	0.04233843010215411	0.07574845290688481	0.8037902119427759	0.9102932760659587	0.24240773661067783	0.33212408033900914	0.9339357463103326
Ncoa7	0.3584475003203911	0.39791855167548573	0.5274389372683195	0.7235579093227302	0.018790119833160812	0.04806170301361075	0.06675681390333686
Ncor1	0.14125154135383466	0.19941430017462483	0.4491983393859953	0.6605183865011056	0.08924554206214907	0.16895615662036298	0.3254748486235466
Ncor2	0.009328980358966848	0.021323694550388652	0.38184517205576896	0.6021125784829696	0.1222130199456748	0.21210864017847456	0.034363543562000394
Ncs1	0.19732161488977118	0.2582894074679225	0.9603676349649254	0.9817921314275888	0.22080999535737433	0.3136731145994362	0.11557365059377513
Ncstn	0.23916547245651126	0.2980140468719931	0.7212236384831481	0.8621941626840169	0.2771867260264884	0.3601369303014532	0.5227579664050822
Ndc1	0.42965151428079895	0.45153959549952266	0.7098834793265187	0.8561864535917408	0.19833120653925662	0.292456356873782	0.23247961110139656
Ndel1	0.0020996739426170905	0.005792428199241236	0.2113589143097101	0.40435493973464454	0.19737407940117802	0.2916707290080144	0.7517457982746588
Ndfip1	5.38193483977265e-05	0.0002044092228485744	0.0002396220711002764	0.0011510081738782395	1.533799199171515e-05	7.349485747032604e-05	0.0011577220965054613
Ndfip2	0.006256977473569616	0.015049612730365406	0.0008042041697619768	0.003556135676668597	1.420862603129791e-07	8.166001553119544e-07	0.0004314240527931705
Ndn	3.764648526096492e-41	8.179554524882377e-40	4.853980234906019e-47	1.3031274608724406e-45	0.0	0.0	4.4723154567589505e-63
Ndrg1	1.646736330084038e-84	6.3032692572240194e-83	5.50794349846565e-53	1.5968147438303224e-51	0.0	0.0	4.680503506274629e-76
Ndrg2	2.6078030596867874e-70	8.751322665024257e-69	9.054810105261032e-33	1.785273324375309e-31	0.0	0.0	8.470018624879109e-39
Ndrg3	6.293595095328715e-06	2.7312195898638652e-05	1.5794781430850922e-08	1.1725232063705166e-07	2.1094237467877974e-15	1.8894189483339695e-14	1.2651143015918842e-07
Ndrg4	1.1507358623574132e-19	1.2655511464916152e-18	5.457169786970034e-18	6.68435084281492e-17	0.0	0.0	3.64887801421298e-10
Ndst1	0.004079625187886196	0.010415905996898601	0.24366493142460588	0.44729723923374165	0.35801724250343203	0.41649369419415616	0.6369583319341658
Ndst3	0.0002483505257236069	0.0008429465886960942	4.454385855789648e-12	4.168913753665975e-11	1.1102230246251565e-16	1.0351165954616469e-15	5.332848527396851e-24
Ndst4	1.4988024973816275e-40	3.2207819455795107e-39	2.175718426595814e-47	5.8571057313770285e-46	0.0	0.0	3.870603904272835e-88
Ndufa1	0.07760440647769773	0.1242964333237921	0.03943817742530042	0.11313076715179121	0.002294572400152961	0.007780108978926943	0.17188791913259235
Ndufa10	0.07723453397715897	0.12380520177362683	0.04688799237552837	0.13004682629148104	0.0041600413599232056	0.013252355424540797	0.33460693338548636
Ndufa11	3.4360114881661585e-07	1.7337526556405862e-06	5.692382663625591e-08	4.004282679172087e-07	3.0108038284737404e-10	2.077666670085506e-09	2.5504174448926958e-05
Ndufa12	1.0998344706378759e-12	8.486045651795705e-12	2.6359538963126353e-12	2.515064481983205e-11	0.0	0.0	1.1055520877417797e-11
Ndufa13	2.186175544807532e-11	1.5636740265378834e-10	1.8128547903905423e-10	1.5222077198831982e-09	5.329070518200751e-15	4.7044650457521765e-14	4.826124265511339e-06
Ndufa2	0.018507799479361105	0.038114301446498924	0.18667743510149104	0.371874809221287	0.003121855420787245	0.010313911418844982	0.026742661100065544
Ndufa3	3.7170184379647875e-13	2.963634147568507e-12	2.1950424844377953e-12	2.1087471867652898e-11	0.0	0.0	1.565390337036338e-11
Ndufa4	8.488186998031433e-25	1.137835080625308e-23	3.12296743195087e-28	5.5945078365057724e-27	0.0	0.0	1.1103546962447449e-06
Ndufa5	0.00029508679177429783	0.0009838569147997088	0.00012032864890020197	0.000606533143298909	9.991119043206709e-12	7.548417540815924e-11	0.0008124480892972222
Ndufa6	3.3100481465457323e-12	2.487359032822211e-11	4.57663260147033e-11	4.011307948283342e-10	8.992806499463768e-15	7.84688431774225e-14	0.000963028702894038
Ndufa7	0.005182068028987663	0.012777827029705613	0.007775079708008575	0.02804122416590947	9.809445314024057e-05	0.0004247580849850718	0.000506745550024167
Ndufa8	0.057609643151603766	0.09770108917316811	0.10579600351552526	0.24571926854312762	0.007804538468872968	0.022808431988215395	0.11266293584652633
Ndufa9	0.1604592458987108	0.21978475685790708	0.6769074757607619	0.8346566446432246	0.48242885943286085	0.49023337069196343	0.8621157793136663
Ndufab1	0.00022042046703439418	0.0007546820952026655	9.990997366603312e-06	5.769109204204234e-05	5.361686650218189e-10	3.663819210982429e-09	9.998974826404638e-07
Ndufaf1	0.0007870892605324006	0.002387242250042255	0.13610462766232795	0.2967050603922473	0.14069120851742922	0.23299529360525417	0.8949719239338175
Ndufaf2	0.13005188775999565	0.1865317535335052	0.03882007853788213	0.11158637418383895	0.002752449212239383	0.009189522940624775	0.003218912826444004
Ndufaf3	0.08588432333290502	0.13452373470894122	0.21103334417240738	0.4039686930153194	0.019008945415924017	0.0485689674536172	0.08439262668568685
Ndufaf4	0.005861594044998816	0.014182162974553924	0.058337542807547806	0.15466709468916692	0.03767896266304216	0.08615557398562085	0.18724309882173432
Ndufaf5	0.4963391967148571	0.49760873630129776	0.6214368130970465	0.7959037160551508	0.23830216307013807	0.3289096942340456	0.3266727272597033
Ndufaf6	0.40059403730786436	0.42982826257623497	0.5368847046796364	0.7303810196940259	0.21584976700173852	0.30904615237434774	0.8641460076896341
Ndufaf7	0.07974758210793143	0.12696126028848417	0.7217739361958019	0.8621941626840169	0.31151007343924597	0.3861463895801608	0.1980555586765177
Ndufaf8	0.28520727491030434	0.33883924428298645	0.1263593875411084	0.2812163612344586	0.03149231131819552	0.07423458229660762	0.5486572989344302
Ndufb10	2.0111574204880105e-09	1.2536470460153954e-08	7.010955885731659e-09	5.333878627661842e-08	4.086245564138835e-09	2.629095225410141e-08	9.74087782787313e-09
Ndufb11	0.007334782453375692	0.01731475144799528	0.05251869309222937	0.14255697329937828	0.003610115742446851	0.011709872280780104	0.05889430848411254
Ndufb2	3.8962389058036373e-07	1.9489150095951933e-06	1.1446122711184465e-07	7.832441092660376e-07	8.214540159201533e-13	6.486243273168076e-12	0.001120840052440498
Ndufb3	0.15239456814608043	0.21153051026422726	0.04488106249741285	0.12540334514175894	1.256606436317309e-05	6.068746411766048e-05	0.012122732616741178
Ndufb4	0.0013682596084547264	0.00393184044083515	5.688558188937385e-05	0.0002988856927259916	2.4928652475608715e-09	1.6339522783176575e-08	5.8319895873053064e-05
Ndufb5	9.694418494741044e-05	0.0003520963929946905	0.0001496030777025698	0.0007452773555706566	1.8463048788719405e-06	9.638754133226501e-06	0.012281818600723787
Ndufb6	6.564912963383798e-06	2.8401581513553132e-05	2.017782877968581e-06	1.2529945767562817e-05	1.3173795387899645e-11	9.907138987415857e-11	2.23168545946509e-06
Ndufb7	2.024784734788404e-06	9.434553312501934e-06	9.663373913731321e-05	0.0004927434269893094	2.3543287104299537e-06	1.2129372783124668e-05	0.00038817551537902514
Ndufb8	1.9299729093277369e-10	1.2917899274933396e-09	3.481211607807401e-11	3.089890629067457e-10	0.0	0.0	9.032184211962392e-11
Ndufb9	7.29219499951604e-09	4.3202066989273086e-08	5.3163739618232366e-08	3.7559587924950174e-07	4.670128728179179e-10	3.200181217302642e-09	0.0007443276436010933
Ndufc1	5.862773034645338e-16	5.471363139665682e-15	1.8550385665797843e-16	2.1511861436586162e-15	0.0	0.0	5.515361677539203e-06
Ndufc2	2.905251017995075e-15	2.6117940114985084e-14	1.1859418565671171e-17	1.4400302667287707e-16	0.0	0.0	2.586457611323442e-14
Ndufs1	0.005516187714063121	0.013489673923160599	0.0015335885349954997	0.006502654285772783	9.933461573274904e-05	0.00042977402015493367	0.00032702375133281293
Ndufs2	0.37633960710746517	0.41194602522692725	0.29372281645365295	0.5076172625095847	0.016162459496869452	0.042278681422804	0.1481493743146208
Ndufs3	0.35714951242304643	0.3968822944242949	0.18787694698418	0.373134237025466	0.010147411641789783	0.028622477454777803	0.7115836658573061
Ndufs4	0.04982041089732539	0.08669689333739859	0.001454380073629713	0.006204384127774296	1.7161072910165664e-05	8.167137127086613e-05	0.010221549621934318
Ndufs5	0.07239564518003284	0.11746843464382539	0.09479165608716746	0.22614251838402638	0.008302154249536287	0.024033326289868855	0.09174350159959033
Ndufs6	0.16440817861733048	0.2241285117238761	0.22755917688744143	0.4257915559014088	0.021294881410999666	0.0533679137970296	0.04843105639671882
Ndufs7	0.3072246926209996	0.35732875525141544	0.6505594383565637	0.8163442100724763	0.06707755737392784	0.13560820810957683	0.6362268267646908
Ndufs8	0.011772302692065752	0.026045787780436282	0.08931486094933518	0.2158402427836596	0.05045384928295915	0.10851564291565337	0.10849141624260705
Ndufv1	0.4173430264773912	0.44316691769093586	0.6257950856161395	0.7983551678105131	0.0065214935879137625	0.0195425430177269	0.060735556967138456
Ndufv2	0.0002942899293232974	0.0009818682388283934	7.426889284558631e-06	4.363074826102519e-05	3.547992122321375e-09	2.293322876426593e-08	0.000255456174516626
Ndufv3	1.6622215699832256e-11	1.1976550856077666e-10	3.952560166934179e-12	3.7277321535888376e-11	5.551115123125783e-15	4.896073545590418e-14	8.133829153394776e-06
Neat1	6.412422108510542e-32	1.0704484538551074e-30	7.673209902069621e-08	5.347779788789489e-07	4.007398399896722e-06	2.030429003132781e-05	2.350248684925957e-12
Nebl	1.789426020667487e-11	1.2864699615935954e-10	1.4805036397354702e-09	1.181388857147221e-08	3.4917172486714776e-09	2.2614234844502187e-08	8.708383946988893e-11
Necab1	4.634620108291681e-38	9.325388591611947e-37	2.65848343936621e-37	5.801888468229286e-36	0.0	0.0	1.8742462686514883e-50
Necab2	1.894720094121912e-24	2.519180760149337e-23	1.9748168640461796e-24	3.141433514738395e-23	0.0	0.0	7.891082902034173e-26
Necab3	0.003992290415271043	0.01021688529100051	0.0003387114955388961	0.0015903372998493739	1.6717808248856159e-09	1.1105554772091372e-08	7.496701280797734e-10
Necap1	0.25559864387281006	0.312525719463474	0.35588380605203873	0.5766047313994589	0.006276116152501121	0.018911335233197567	0.5279421032940297
Necap2	0.02831241109337167	0.05456988912351476	0.2874544576121095	0.5003110191614542	0.21153979935207567	0.30496961804487116	0.17616486059250713
Nectin1	2.3136704631273667e-31	3.791246967923924e-30	1.3557790644185373e-22	2.0159755769707504e-21	0.0	0.0	1.0613082867125201e-19
Nectin3	1.266650979943731e-38	2.580439283257509e-37	3.647680521505414e-37	7.9430269844959e-36	0.0	0.0	8.994017139969602e-83
Nedd4	0.4804013184319849	0.4869106867309702	0.7743769897206456	0.8940874422378469	0.4374674978426284	0.46640676759019895	0.13749598791695214
Nedd4l	0.00226433562082771	0.0062047608357076985	2.6281406255306228e-08	1.904818786211137e-07	3.752553823233029e-14	3.186418970005239e-13	4.926490739701969e-11
Nedd8	0.004646844650455459	0.011657560350694585	0.00016836755915049063	0.0008324085328535105	5.278821824106217e-11	3.806267480089538e-10	0.06864107655090777
Nefh	4.078240768807329e-90	1.6244992395749194e-88	7.520682953524779e-77	3.007966214758747e-75	0.0	0.0	3.879127082374055e-84
Nefl	6.299290034935125e-39	1.2940616992102575e-37	1.411064551734353e-44	3.600786860011699e-43	0.0	0.0	1.6732730120579299e-46
Nefm	3.650108271031146e-280	4.7062382826097623e-278	1.2872648619630587e-278	1.911198239753941e-276	0.0	0.0	1.346604547124854e-140
Negr1	1.200649679560696e-35	2.2240389810992927e-34	1.2586069801755998e-37	2.7652667710180945e-36	0.0	0.0	9.894009056525173e-54
Nek1	0.12687528292448919	0.1833162632522957	0.36417432830516894	0.5837631675220596	0.15576931481049783	0.24928687176679212	0.3933546424257353
Nek4	2.008320987195596e-08	1.1415044868636686e-07	0.03188935088345259	0.09466335937805269	0.020781598643748178	0.05233587383965263	0.17055979353314504
Nek6	0.00010241754689364549	0.0003708756622360799	0.00018711167481400923	0.0009176713220733116	2.448060011372988e-07	1.3786517270944774e-06	0.0002133642970420861
Nek7	0.00024064746142521556	0.0008187862758700303	0.1365248865971158	0.29735660452659207	0.016958998140445103	0.044155379290313754	0.02239337534028408
Nek9	0.013922542430438254	0.029964197952089707	0.6719537517949696	0.831706795958089	0.31648160329600183	0.3891707594603855	0.20644038318191707
Nelfa	0.12974829754969247	0.1863408423991553	0.908761562903715	0.9611712258723741	0.47240218152269553	0.4849600899089785	0.4589443512401029
Nelfb	0.020361132625663872	0.04144450075891787	0.24344979289673996	0.4470698127052389	0.1129003713297354	0.20070949540277164	0.28210868154927043
Nelfcd	0.039157299817093476	0.07108232325077787	0.08027689321950257	0.19880079419220303	0.005826354668712286	0.017692113231704894	0.35559592797601175
Nelfe	0.059535229636553506	0.10042790759314646	0.4339269898409537	0.6474192450627948	0.13117458555342942	0.22213790316214752	0.2099613693218716
Nell1	2.1355231467807024e-40	4.559039502244903e-39	1.9730101304755255e-46	5.1832510103296717e-45	0.0	0.0	5.2687896424568426e-42
Nell2	3.103120825571245e-29	4.758604220621695e-28	4.922946137132452e-36	1.0509792853542678e-34	0.0	0.0	6.525395424189449e-76
Nemf	0.4601700075874866	0.4725452032888481	0.28431101817932114	0.49704971759842426	0.030185900536474963	0.07151635380969976	0.6905887746260824
Nenf	0.10517228642169896	0.1577503803223983	0.3873575622225408	0.607063091892075	0.021187230789841527	0.053125300539830375	0.30736718772121596
Neo1	0.17777211908245788	0.23820442976740117	0.8117925292722491	0.9127587670153956	0.43195563466665277	0.4640137320871005	0.47643627892788454
Nepro	0.26377280976969614	0.3196379616027362	0.9232638662651241	0.966669796509451	0.2397747618735644	0.3300903701499808	0.37326532300694676
Net1	4.8996408668783504e-09	2.9473039198613233e-08	0.4823181461134516	0.6870526986140009	0.11605362499216909	0.20486569470334443	0.8882831811770086
Neto1	0.06518968254079976	0.10797729871827196	0.0006495122884671645	0.0029195279425182318	0.0006075231143199966	0.0022985015433288213	4.6867565995467664e-09
Neto2	0.18955157935592598	0.24998868453683964	0.0001285713392268028	0.0006444350655158264	6.71306910393632e-07	3.648439498029506e-06	2.3671158233202587e-05
Neu1	0.05808183856217201	0.09836569928633314	0.2378126749499071	0.43975525446405894	0.11865122489582769	0.20787830372862784	0.7732776185981245
Neurl1a	3.2457293340436286e-11	2.2881224276470157e-10	4.058829309342977e-08	2.898867959347801e-07	5.73583375240716e-08	3.4146679793340074e-07	5.1665641998791915e-06
Neurl1b	0.35487987892698114	0.3952199903359365	0.5170692233162016	0.7146348828315177	0.14405548996895146	0.23676614327503442	0.33691631203014516
Neurl4	0.011844249181379576	0.02616951470762987	0.4929755376065621	0.6962784972678409	0.2277264503034595	0.31992709484209314	0.5549367397743532
Neurod1	0.0002708155224080241	0.0009100553168985693	6.2703849230910735e-25	1.0223544402890088e-23	0.0	0.0	3.742779284759019e-47
